number,id,type,size,opendate,openprice,closeprice,closedate,isclosed,closetype,p/l,AccPL,qty,executions
146.0,ETHUSDT-2022-06-20 09:05:00,Buy,1000.0,2022-06-20 09:05:00,1127.87,1125.17,2022-06-21 19:54:59.999000,True,TC,-3.89,1216.71,0.887,open->TC
147.0,ETHUSDT-2022-06-21 19:50:00,Sell,1000.0,2022-06-21 19:50:00,1125.17,1091.8,2022-06-23 01:29:59.999000,True,TC,28.16,1244.87,0.889,open->TC
148.0,ETHUSDT-2022-06-23 01:25:00,Buy,1000.0,2022-06-23 01:25:00,1091.8,1196.07,2022-06-25 12:29:59.999000,True,TC,94.0,1338.87,0.916,open->TC
149.0,ETHUSDT-2022-06-25 12:25:00,Sell,1000.0,2022-06-25 12:25:00,1196.07,1231.2,2022-06-25 21:24:59.999000,True,TC,-30.87,1308.0,0.836,open->TC
150.0,ETHUSDT-2022-06-25 21:20:00,Buy,1000.0,2022-06-25 21:20:00,1231.2,1214.32,2022-06-26 15:09:59.999000,True,TC,-15.21,1292.79,0.812,open->TC
151.0,ETHUSDT-2022-06-26 15:05:00,Sell,1000.0,2022-06-26 15:05:00,1214.32,1220.29,2022-06-28 08:49:59.999000,True,TC,-6.42,1286.37,0.824,open->TC
152.0,ETHUSDT-2022-06-28 08:45:00,Buy,1000.0,2022-06-28 08:45:00,1220.29,1190.55,2022-06-28 15:29:59.999000,True,TC,-25.87,1260.5,0.819,open->TC
153.0,ETHUSDT-2022-06-28 15:25:00,Sell,1000.0,2022-06-28 15:25:00,1190.55,1076.05,2022-06-30 23:54:59.999000,True,TC,94.67,1355.17,0.84,open->TC
154.0,ETHUSDT-2022-06-30 23:50:00,Buy,1000.0,2022-06-30 23:50:00,1076.05,1040.21,2022-07-02 02:44:59.999000,True,TC,-34.81,1320.36,0.929,open->TC
155.0,ETHUSDT-2022-07-02 02:40:00,Sell,1000.0,2022-07-02 02:40:00,1040.21,1066.23,2022-07-02 16:49:59.999000,True,TC,-26.51,1293.85,0.961,open->TC
156.0,ETHUSDT-2022-07-02 16:45:00,Buy,1000.0,2022-07-02 16:45:00,1066.23,1044.04,2022-07-03 04:54:59.999000,True,TC,-22.31,1271.54,0.938,open->TC
157.0,ETHUSDT-2022-07-03 04:50:00,Sell,1000.0,2022-07-03 04:50:00,1044.04,1075.41,2022-07-03 19:49:59.999000,True,TC,-31.55,1239.99,0.958,open->TC
158.0,ETHUSDT-2022-07-03 19:45:00,Buy,1000.0,2022-07-03 19:45:00,1075.41,1051.43,2022-07-04 02:54:59.999000,True,TC,-23.8,1216.19,0.93,open->TC
159.0,ETHUSDT-2022-07-04 02:50:00,Sell,1000.0,2022-07-04 02:50:00,1051.43,1069.63,2022-07-04 09:54:59.999000,True,TC,-18.81,1197.38,0.951,open->TC
160.0,ETHUSDT-2022-07-04 09:50:00,Buy,1000.0,2022-07-04 09:50:00,1069.63,1124.86,2022-07-05 09:44:59.999000,True,TC,50.13,1247.51,0.935,open->TC
161.0,ETHUSDT-2022-07-05 09:40:00,Sell,1000.0,2022-07-05 09:40:00,1124.86,1142.39,2022-07-05 19:39:59.999000,True,TC,-17.08,1230.43,0.889,open->TC
162.0,ETHUSDT-2022-07-05 19:35:00,Buy,1000.0,2022-07-05 19:35:00,1142.39,1220.73,2022-07-08 08:54:59.999000,True,TC,67.08,1297.51,0.875,open->TC
163.0,ETHUSDT-2022-07-08 08:50:00,Sell,1000.0,2022-07-08 08:50:00,1220.73,1086.74,2022-07-12 16:39:59.999000,True,TC,108.26,1405.77,0.819,open->TC
164.0,ETHUSDT-2022-07-12 16:35:00,Buy,1000.0,2022-07-12 16:35:00,1086.74,1044.66,2022-07-12 19:19:59.999000,True,TC,-40.22,1365.55,0.92,open->TC
165.0,ETHUSDT-2022-07-12 19:15:00,Sell,1000.0,2022-07-12 19:15:00,1044.66,1071.81,2022-07-13 07:49:59.999000,True,TC,-27.49,1338.06,0.957,open->TC
166.0,ETHUSDT-2022-07-13 07:45:00,Buy,1000.0,2022-07-13 07:45:00,1071.81,1050.16,2022-07-13 12:34:59.999000,True,TC,-21.7,1316.36,0.933,open->TC
167.0,ETHUSDT-2022-07-13 12:30:00,Sell,1000.0,2022-07-13 12:30:00,1050.16,1110.92,2022-07-13 23:19:59.999000,True,TC,-59.36,1257.0,0.952,open->TC
168.0,ETHUSDT-2022-07-13 23:15:00,Buy,1000.0,2022-07-13 23:15:00,1110.92,1084.14,2022-07-14 08:54:59.999000,True,TC,-25.61,1231.39,0.9,open->TC
169.0,ETHUSDT-2022-07-14 08:50:00,Sell,1000.0,2022-07-14 08:50:00,1084.14,1107.91,2022-07-14 15:09:59.999000,True,TC,-23.43,1207.96,0.922,open->TC
170.0,ETHUSDT-2022-07-14 15:05:00,Buy,1000.0,2022-07-14 15:05:00,1107.91,1217.16,2022-07-16 00:44:59.999000,True,TC,97.11,1305.07,0.903,open->TC
171.0,ETHUSDT-2022-07-16 00:40:00,Sell,1000.0,2022-07-16 00:40:00,1217.16,1231.64,2022-07-16 13:19:59.999000,True,TC,-13.4,1291.67,0.822,open->TC
172.0,ETHUSDT-2022-07-16 13:15:00,Buy,1000.0,2022-07-16 13:15:00,1231.64,1517.23,2022-07-20 20:09:59.999000,True,TC,230.38,1522.05,0.812,open->TC
173.0,ETHUSDT-2022-07-20 20:05:00,Sell,1000.0,2022-07-20 20:05:00,1517.23,1542.83,2022-07-21 16:14:59.999000,True,TC,-18.37,1503.68,0.659,open->TC
174.0,ETHUSDT-2022-07-21 16:10:00,Buy,1000.0,2022-07-21 16:10:00,1542.83,1584.32,2022-07-22 15:29:59.999000,True,TC,25.39,1529.07,0.648,open->TC
175.0,ETHUSDT-2022-07-22 15:25:00,Sell,1000.0,2022-07-22 15:25:00,1584.32,1591.11,2022-07-23 04:44:59.999000,True,TC,-5.79,1523.28,0.631,open->TC
176.0,ETHUSDT-2022-07-23 04:40:00,Buy,1000.0,2022-07-23 04:40:00,1591.11,1536.89,2022-07-23 11:09:59.999000,True,TC,-35.58,1487.7,0.628,open->TC
177.0,ETHUSDT-2022-07-23 11:05:00,Sell,1000.0,2022-07-23 11:05:00,1536.89,1568.11,2022-07-24 00:04:59.999000,True,TC,-21.81,1465.89,0.651,open->TC
178.0,ETHUSDT-2022-07-24 00:00:00,Buy,1000.0,2022-07-24 00:00:00,1568.11,1557.4,2022-07-25 00:49:59.999000,True,TC,-8.33,1457.56,0.638,open->TC
179.0,ETHUSDT-2022-07-25 00:45:00,Sell,1000.0,2022-07-25 00:45:00,1557.4,1421.88,2022-07-26 23:14:59.999000,True,TC,85.52,1543.08,0.642,open->TC
180.0,ETHUSDT-2022-07-26 23:10:00,Buy,1000.0,2022-07-26 23:10:00,1421.88,1674.5,2022-07-29 11:44:59.999000,True,TC,176.17,1719.25,0.703,open->TC
181.0,ETHUSDT-2022-07-29 11:40:00,Sell,1000.0,2022-07-29 11:40:00,1674.5,1762.8,2022-07-29 23:14:59.999000,True,TC,-54.23,1665.02,0.597,open->TC
182.0,ETHUSDT-2022-07-29 23:10:00,Buy,1000.0,2022-07-29 23:10:00,1762.8,1683.57,2022-07-30 22:04:59.999000,True,TC,-46.45,1618.57,0.567,open->TC
183.0,ETHUSDT-2022-07-30 22:00:00,Sell,1000.0,2022-07-30 22:00:00,1683.57,1744.21,2022-07-31 18:14:59.999000,True,TC,-37.52,1581.05,0.594,open->TC
184.0,ETHUSDT-2022-07-31 18:10:00,Buy,1000.0,2022-07-31 18:10:00,1744.21,1669.46,2022-07-31 22:39:59.999000,True,TC,-44.36,1536.69,0.573,open->TC
185.0,ETHUSDT-2022-07-31 22:35:00,Sell,1000.0,2022-07-31 22:35:00,1669.46,1627.24,2022-08-02 14:49:59.999000,True,TC,23.79,1560.48,0.599,open->TC
186.0,ETHUSDT-2022-08-02 14:45:00,Buy,1000.0,2022-08-02 14:45:00,1627.24,1612.61,2022-08-03 23:04:59.999000,True,TC,-10.49,1549.99,0.615,open->TC
187.0,ETHUSDT-2022-08-03 23:00:00,Sell,1000.0,2022-08-03 23:00:00,1612.61,1637.69,2022-08-05 01:49:59.999000,True,TC,-17.05,1532.94,0.62,open->TC
188.0,ETHUSDT-2022-08-05 01:45:00,Buy,1000.0,2022-08-05 01:45:00,1637.69,1692.56,2022-08-06 17:04:59.999000,True,TC,32.0,1564.94,0.611,open->TC
189.0,ETHUSDT-2022-08-06 17:00:00,Sell,1000.0,2022-08-06 17:00:00,1692.56,1707.91,2022-08-07 12:59:59.999000,True,TC,-10.57,1554.37,0.591,open->TC
190.0,ETHUSDT-2022-08-07 12:55:00,Buy,1000.0,2022-08-07 12:55:00,1707.91,1750.6,2022-08-09 09:44:59.999000,True,TC,23.5,1577.87,0.586,open->TC
191.0,ETHUSDT-2022-08-09 09:40:00,Sell,1000.0,2022-08-09 09:40:00,1750.6,1712.88,2022-08-10 11:29:59.999000,True,TC,20.05,1597.92,0.571,open->TC
192.0,ETHUSDT-2022-08-10 11:25:00,Buy,1000.0,2022-08-10 11:25:00,1712.88,1956.24,2022-08-14 16:49:59.999000,True,TC,140.58,1738.5,0.584,open->TC
193.0,ETHUSDT-2022-08-14 16:45:00,Sell,1000.0,2022-08-14 16:45:00,1956.24,1973.83,2022-08-15 01:59:59.999000,True,TC,-10.49,1728.01,0.511,open->TC
194.0,ETHUSDT-2022-08-15 01:55:00,Buy,1000.0,2022-08-15 01:55:00,1973.83,1922.56,2022-08-15 06:24:59.999000,True,TC,-27.47,1700.54,0.507,open->TC
195.0,ETHUSDT-2022-08-15 06:20:00,Sell,1000.0,2022-08-15 06:20:00,1922.56,1912.18,2022-08-17 05:29:59.999000,True,TC,3.9,1704.44,0.52,open->TC
196.0,ETHUSDT-2022-08-17 05:25:00,Buy,1000.0,2022-08-17 05:25:00,1912.18,1884.38,2022-08-17 08:59:59.999000,True,TC,-16.04,1688.4,0.523,open->TC
197.0,ETHUSDT-2022-08-17 08:55:00,Sell,1000.0,2022-08-17 08:55:00,1884.38,0.0,,False,,0.0,0.0,0.531,open
