number,id,type,size,opendate,openprice,closeprice,closedate,isclosed,closetype,p/l,AccPL,qty,executions
148.0,XTZUSDT-2022-05-13 02:30:00,Buy,1000.0,2022-05-13 02:30:00,1.745,1.764,2022-05-13 02:42:59.999000,True,tp,9.39,-304.47,573.066,open->tp
149.0,XTZUSDT-2022-05-13 20:05:00,Sell,1000.0,2022-05-13 20:05:00,1.775,1.797,2022-05-13 20:25:59.999000,True,sl,-13.89,-318.36,563.38,open->sl
150.0,XTZUSDT-2022-05-14 02:10:00,Buy,1000.0,2022-05-14 02:10:00,1.858,1.838,2022-05-14 02:16:59.999000,True,sl,-12.26,-330.62,538.213,open->sl
151.0,XTZUSDT-2022-05-14 04:50:00,Sell,1000.0,2022-05-14 04:50:00,1.762,1.78,2022-05-14 05:15:59.999000,True,sl,-11.72,-342.34,567.537,open->sl
152.0,XTZUSDT-2022-05-14 18:00:00,Buy,1000.0,2022-05-14 18:00:00,1.768,1.791,2022-05-14 18:14:59.999000,True,tp,11.51,-330.83,565.611,open->tp
153.0,XTZUSDT-2022-05-16 03:40:00,Sell,1000.0,2022-05-16 03:40:00,1.837,1.809,2022-05-16 06:01:59.999000,True,tp,13.74,-317.09,544.366,open->tp
154.0,XTZUSDT-2022-05-17 03:35:00,Buy,1000.0,2022-05-17 03:35:00,1.838,1.858,2022-05-17 06:59:59.999000,True,tp,9.38,-307.71,544.07,open->tp
155.0,XTZUSDT-2022-05-17 15:00:00,Sell,1000.0,2022-05-17 15:00:00,1.805,1.786,2022-05-17 16:13:59.999000,True,tp,9.03,-298.68,554.017,open->tp
156.0,XTZUSDT-2022-05-17 23:10:00,Buy,1000.0,2022-05-17 23:10:00,1.868,1.887,2022-05-18 00:18:59.999000,True,tp,8.67,-290.01,535.332,open->tp
157.0,XTZUSDT-2022-05-18 03:25:00,Sell,1000.0,2022-05-18 03:25:00,1.813,1.793,2022-05-18 06:58:59.999000,True,tp,9.53,-280.48,551.572,open->tp
158.0,XTZUSDT-2022-05-19 11:50:00,Buy,1000.0,2022-05-19 11:50:00,1.71,1.729,2022-05-19 13:11:59.999000,True,tp,9.61,-270.87,584.795,open->tp
159.0,XTZUSDT-2022-05-20 14:25:00,Sell,1000.0,2022-05-20 14:25:00,1.734,1.71,2022-05-20 15:16:59.999000,True,tp,12.34,-258.53,576.701,open->tp
160.0,XTZUSDT-2022-05-20 22:20:00,Buy,1000.0,2022-05-20 22:20:00,1.75,1.77,2022-05-21 00:16:59.999000,True,tp,9.93,-248.6,571.429,open->tp
161.0,XTZUSDT-2022-05-23 19:55:00,Sell,1000.0,2022-05-23 19:55:00,1.922,1.943,2022-05-23 20:47:59.999000,True,sl,-12.43,-261.03,520.291,open->sl
162.0,XTZUSDT-2022-05-24 03:35:00,Buy,1000.0,2022-05-24 03:35:00,1.995,2.018,2022-05-24 03:49:59.999000,True,tp,10.03,-251.0,501.253,open->tp
163.0,XTZUSDT-2022-05-26 05:55:00,Sell,1000.0,2022-05-26 05:55:00,2.092,2.066,2022-05-26 06:09:59.999000,True,tp,10.93,-240.07,478.011,open->tp
164.0,XTZUSDT-2022-05-28 00:55:00,Buy,1000.0,2022-05-28 00:55:00,1.886,1.867,2022-05-28 01:12:59.999000,True,sl,-11.57,-251.64,530.223,open->sl
165.0,XTZUSDT-2022-05-31 06:35:00,Sell,1000.0,2022-05-31 06:35:00,2.079,2.1,2022-05-31 06:43:59.999000,True,sl,-11.6,-263.24,481.0,open->sl
166.0,XTZUSDT-2022-06-02 17:00:00,Buy,1000.0,2022-06-02 17:00:00,1.947,1.927,2022-06-02 17:14:59.999000,True,sl,-11.77,-275.01,513.611,open->sl
167.0,XTZUSDT-2022-06-03 09:15:00,Sell,1000.0,2022-06-03 09:15:00,1.932,1.911,2022-06-03 10:24:59.999000,True,tp,9.37,-265.64,517.598,open->tp
168.0,XTZUSDT-2022-06-04 08:15:00,Buy,1000.0,2022-06-04 08:15:00,1.919,1.899,2022-06-04 09:34:59.999000,True,sl,-11.92,-277.56,521.105,open->sl
169.0,XTZUSDT-2022-06-06 15:05:00,Sell,1000.0,2022-06-06 15:05:00,2.08,2.055,2022-06-06 16:52:59.999000,True,tp,10.52,-267.04,480.769,open->tp
170.0,XTZUSDT-2022-06-07 03:40:00,Buy,1000.0,2022-06-07 03:40:00,2.108,2.139,2022-06-07 03:54:59.999000,True,tp,13.21,-253.83,474.383,open->tp
171.0,XTZUSDT-2022-06-08 03:25:00,Sell,1000.0,2022-06-08 03:25:00,2.018,2.039,2022-06-08 05:48:59.999000,True,sl,-11.91,-265.74,495.54,open->sl
172.0,XTZUSDT-2022-06-08 18:35:00,Buy,1000.0,2022-06-08 18:35:00,2.113,2.174,2022-06-08 18:40:59.999000,True,tp,27.37,-238.37,473.261,open->tp
173.0,XTZUSDT-2022-06-10 08:35:00,Sell,1000.0,2022-06-10 08:35:00,2.196,2.173,2022-06-10 09:36:59.999000,True,tp,8.97,-229.4,455.373,open->tp
174.0,XTZUSDT-2022-06-12 15:00:00,Buy,1000.0,2022-06-12 15:00:00,1.785,1.803,2022-06-12 15:18:59.999000,True,tp,8.58,-220.82,560.224,open->tp
175.0,XTZUSDT-2022-06-12 22:50:00,Sell,1000.0,2022-06-12 22:50:00,1.682,1.657,2022-06-12 23:42:59.999000,True,tp,13.36,-207.46,594.53,open->tp
176.0,XTZUSDT-2022-06-14 23:35:00,Buy,1000.0,2022-06-14 23:35:00,1.459,1.435,2022-06-15 00:05:59.999000,True,sl,-17.95,-225.41,685.401,open->sl
177.0,XTZUSDT-2022-06-15 04:25:00,Sell,1000.0,2022-06-15 04:25:00,1.354,1.368,2022-06-15 04:46:59.999000,True,sl,-11.84,-237.25,738.552,open->sl
178.0,XTZUSDT-2022-06-15 18:40:00,Buy,1000.0,2022-06-15 18:40:00,1.439,1.472,2022-06-15 18:45:59.999000,True,tp,21.43,-215.82,694.927,open->tp
179.0,XTZUSDT-2022-06-16 08:05:00,Sell,1000.0,2022-06-16 08:05:00,1.421,1.437,2022-06-16 08:32:59.999000,True,sl,-12.76,-228.58,703.73,open->sl
180.0,XTZUSDT-2022-06-17 07:20:00,Buy,1000.0,2022-06-17 07:20:00,1.454,1.436,2022-06-17 07:56:59.999000,True,sl,-13.88,-242.46,687.758,open->sl
181.0,XTZUSDT-2022-06-18 06:50:00,Sell,1000.0,2022-06-18 06:50:00,1.321,1.307,2022-06-18 07:05:59.999000,True,tp,9.1,-233.36,757.002,open->tp
182.0,XTZUSDT-2022-06-19 10:15:00,Buy,1000.0,2022-06-19 10:15:00,1.298,1.318,2022-06-19 10:20:59.999000,True,tp,13.91,-219.45,770.416,open->tp
183.0,XTZUSDT-2022-06-20 01:40:00,Sell,1000.0,2022-06-20 01:40:00,1.332,1.346,2022-06-20 02:04:59.999000,True,sl,-12.01,-231.46,750.751,open->sl
184.0,XTZUSDT-2022-06-20 08:15:00,Buy,1000.0,2022-06-20 08:15:00,1.382,1.396,2022-06-20 08:42:59.999000,True,tp,8.63,-222.83,723.589,open->tp
185.0,XTZUSDT-2022-06-21 19:45:00,Sell,1000.0,2022-06-21 19:45:00,1.451,1.436,2022-06-21 20:08:59.999000,True,tp,8.84,-213.99,689.18,open->tp
186.0,XTZUSDT-2022-06-23 06:25:00,Buy,1000.0,2022-06-23 06:25:00,1.399,1.415,2022-06-23 07:13:59.999000,True,tp,9.94,-204.05,714.796,open->tp
187.0,XTZUSDT-2022-06-23 17:00:00,Sell,1000.0,2022-06-23 17:00:00,1.367,1.381,2022-06-23 17:51:59.999000,True,sl,-11.74,-215.79,731.529,open->sl
188.0,XTZUSDT-2022-06-23 21:30:00,Buy,1000.0,2022-06-23 21:30:00,1.423,1.408,2022-06-23 22:00:59.999000,True,sl,-12.04,-227.83,702.741,open->sl
189.0,XTZUSDT-2022-06-25 12:15:00,Sell,1000.0,2022-06-25 12:15:00,1.505,1.487,2022-06-25 12:29:59.999000,True,tp,10.46,-217.37,664.452,open->tp
190.0,XTZUSDT-2022-06-25 22:00:00,Buy,1000.0,2022-06-25 22:00:00,1.537,1.554,2022-06-26 01:04:59.999000,True,tp,9.56,-207.81,650.618,open->tp
191.0,XTZUSDT-2022-06-26 17:20:00,Sell,1000.0,2022-06-26 17:20:00,1.503,1.488,2022-06-26 18:14:59.999000,True,tp,8.48,-199.33,665.336,open->tp
192.0,XTZUSDT-2022-06-27 08:20:00,Buy,1000.0,2022-06-27 08:20:00,1.518,1.534,2022-06-27 09:19:59.999000,True,tp,9.04,-190.29,658.762,open->tp
193.0,XTZUSDT-2022-06-27 15:15:00,Sell,1000.0,2022-06-27 15:15:00,1.497,1.514,2022-06-27 18:16:59.999000,True,sl,-12.86,-203.15,668.003,open->sl
194.0,XTZUSDT-2022-06-27 20:05:00,Buy,1000.0,2022-06-27 20:05:00,1.56,1.578,2022-06-27 20:29:59.999000,True,tp,10.04,-193.11,641.026,open->tp
195.0,XTZUSDT-2022-06-28 16:30:00,Sell,1000.0,2022-06-28 16:30:00,1.576,1.556,2022-06-28 18:11:59.999000,True,tp,11.19,-181.92,634.518,open->tp
196.0,XTZUSDT-2022-07-01 00:15:00,Buy,1000.0,2022-07-01 00:15:00,1.427,1.442,2022-07-01 00:28:59.999000,True,tp,9.01,-172.91,700.771,open->tp
197.0,XTZUSDT-2022-07-01 03:50:00,Sell,1000.0,2022-07-01 03:50:00,1.369,1.355,2022-07-01 04:16:59.999000,True,tp,8.73,-164.18,730.46,open->tp
198.0,XTZUSDT-2022-07-01 20:15:00,Buy,1000.0,2022-07-01 20:15:00,1.402,1.385,2022-07-01 20:54:59.999000,True,sl,-13.63,-177.81,713.267,open->sl
199.0,XTZUSDT-2022-07-03 05:55:00,Sell,1000.0,2022-07-03 05:55:00,1.42,1.441,2022-07-03 06:34:59.999000,True,sl,-16.29,-194.1,704.225,open->sl
200.0,XTZUSDT-2022-07-03 20:00:00,Buy,1000.0,2022-07-03 20:00:00,1.46,1.445,2022-07-03 21:21:59.999000,True,sl,-11.77,-205.87,684.932,open->sl
201.0,XTZUSDT-2022-07-05 08:20:00,Sell,1000.0,2022-07-05 08:20:00,1.5,1.482,2022-07-05 09:20:59.999000,True,tp,10.5,-195.37,666.667,open->tp
202.0,XTZUSDT-2022-07-05 19:35:00,Buy,1000.0,2022-07-05 19:35:00,1.499,1.479,2022-07-05 21:13:59.999000,True,sl,-14.84,-210.21,667.111,open->sl
203.0,XTZUSDT-2022-07-08 07:05:00,Sell,1000.0,2022-07-08 07:05:00,1.537,1.519,2022-07-08 09:00:59.999000,True,tp,10.21,-200.0,650.618,open->tp
204.0,XTZUSDT-2022-07-08 21:10:00,Buy,1000.0,2022-07-08 21:10:00,1.564,1.547,2022-07-08 21:41:59.999000,True,sl,-12.37,-212.37,639.386,open->sl
205.0,XTZUSDT-2022-07-10 00:45:00,Sell,1000.0,2022-07-10 00:45:00,1.6,1.584,2022-07-10 02:30:59.999000,True,tp,8.5,-203.87,625.0,open->tp
206.0,XTZUSDT-2022-07-10 10:00:00,Buy,1000.0,2022-07-10 10:00:00,1.622,1.605,2022-07-10 10:37:59.999000,True,sl,-11.98,-215.85,616.523,open->sl
207.0,XTZUSDT-2022-07-10 14:05:00,Sell,1000.0,2022-07-10 14:05:00,1.577,1.558,2022-07-10 14:58:59.999000,True,tp,10.55,-205.3,634.115,open->tp
208.0,XTZUSDT-2022-07-10 20:50:00,Buy,1000.0,2022-07-10 20:50:00,1.601,1.617,2022-07-10 21:18:59.999000,True,tp,8.49,-196.81,624.61,open->tp
209.0,XTZUSDT-2022-07-11 06:55:00,Sell,1000.0,2022-07-11 06:55:00,1.571,1.588,2022-07-11 07:36:59.999000,True,sl,-12.32,-209.13,636.537,open->sl
210.0,XTZUSDT-2022-07-11 09:40:00,Buy,1000.0,2022-07-11 09:40:00,1.643,1.661,2022-07-11 10:04:59.999000,True,tp,9.46,-199.67,608.643,open->tp
211.0,XTZUSDT-2022-07-11 21:50:00,Sell,1000.0,2022-07-11 21:50:00,1.623,1.605,2022-07-11 22:12:59.999000,True,tp,9.59,-190.08,616.143,open->tp
212.0,XTZUSDT-2022-07-13 23:10:00,Buy,1000.0,2022-07-13 23:10:00,1.497,1.512,2022-07-13 23:16:59.999000,True,tp,8.52,-181.56,668.003,open->tp
213.0,XTZUSDT-2022-07-14 10:45:00,Sell,1000.0,2022-07-14 10:45:00,1.469,1.484,2022-07-14 13:03:59.999000,True,sl,-11.71,-193.27,680.735,open->sl
214.0,XTZUSDT-2022-07-14 15:15:00,Buy,1000.0,2022-07-14 15:15:00,1.509,1.525,2022-07-14 15:47:59.999000,True,tp,9.1,-184.17,662.691,open->tp
215.0,XTZUSDT-2022-07-16 00:55:00,Sell,1000.0,2022-07-16 00:55:00,1.552,1.568,2022-07-16 03:44:59.999000,True,sl,-11.81,-195.98,644.33,open->sl
216.0,XTZUSDT-2022-07-16 15:20:00,Buy,1000.0,2022-07-16 15:20:00,1.57,1.595,2022-07-16 16:06:59.999000,True,tp,14.42,-181.56,636.943,open->tp
217.0,XTZUSDT-2022-07-17 13:05:00,Sell,1000.0,2022-07-17 13:05:00,1.567,1.583,2022-07-17 13:28:59.999000,True,sl,-11.71,-193.27,638.162,open->sl
218.0,XTZUSDT-2022-07-18 05:00:00,Buy,1000.0,2022-07-18 05:00:00,1.627,1.644,2022-07-18 05:18:59.999000,True,tp,8.95,-184.32,614.628,open->tp
219.0,XTZUSDT-2022-07-20 08:50:00,Sell,1000.0,2022-07-20 08:50:00,1.719,1.738,2022-07-20 10:20:59.999000,True,sl,-12.55,-196.87,581.734,open->sl
220.0,XTZUSDT-2022-07-21 12:40:00,Buy,1000.0,2022-07-21 12:40:00,1.646,1.629,2022-07-21 14:13:59.999000,True,sl,-11.83,-208.7,607.533,open->sl
221.0,XTZUSDT-2022-07-22 15:25:00,Sell,1000.0,2022-07-22 15:25:00,1.686,1.668,2022-07-22 16:12:59.999000,True,tp,9.18,-199.52,593.12,open->tp
222.0,XTZUSDT-2022-07-23 04:35:00,Buy,1000.0,2022-07-23 04:35:00,1.671,1.651,2022-07-23 08:58:59.999000,True,sl,-13.47,-212.99,598.444,open->sl
223.0,XTZUSDT-2022-07-23 11:10:00,Sell,1000.0,2022-07-23 11:10:00,1.625,1.608,2022-07-23 12:04:59.999000,True,tp,8.96,-204.03,615.385,open->tp
224.0,XTZUSDT-2022-07-23 23:05:00,Buy,1000.0,2022-07-23 23:05:00,1.659,1.681,2022-07-24 01:02:59.999000,True,tp,11.76,-192.27,602.773,open->tp
225.0,XTZUSDT-2022-07-25 00:20:00,Sell,1000.0,2022-07-25 00:20:00,1.664,1.647,2022-07-25 00:32:59.999000,True,tp,8.72,-183.55,600.962,open->tp
226.0,XTZUSDT-2022-07-26 05:25:00,Buy,1000.0,2022-07-26 05:25:00,1.539,1.557,2022-07-26 05:36:59.999000,True,tp,10.2,-173.35,649.773,open->tp
227.0,XTZUSDT-2022-07-26 13:10:00,Sell,1000.0,2022-07-26 13:10:00,1.496,1.515,2022-07-26 14:06:59.999000,True,sl,-14.2,-187.55,668.449,open->sl
228.0,XTZUSDT-2022-07-26 23:10:00,Buy,1000.0,2022-07-26 23:10:00,1.541,1.558,2022-07-26 23:58:59.999000,True,tp,9.53,-178.02,648.929,open->tp
229.0,XTZUSDT-2022-07-27 17:50:00,Sell,1000.0,2022-07-27 17:50:00,1.533,1.554,2022-07-27 18:02:59.999000,True,sl,-15.2,-193.22,652.316,open->sl
230.0,XTZUSDT-2022-07-27 22:20:00,Buy,1000.0,2022-07-27 22:20:00,1.629,1.646,2022-07-27 23:52:59.999000,True,tp,8.94,-184.28,613.874,open->tp
231.0,XTZUSDT-2022-07-29 11:40:00,Sell,1000.0,2022-07-29 11:40:00,1.689,1.671,2022-07-29 12:42:59.999000,True,tp,9.16,-175.12,592.066,open->tp
232.0,XTZUSDT-2022-07-29 14:25:00,Buy,1000.0,2022-07-29 14:25:00,1.744,1.726,2022-07-29 15:33:59.999000,True,sl,-11.82,-186.94,573.394,open->sl
233.0,XTZUSDT-2022-07-31 22:25:00,Sell,1000.0,2022-07-31 22:25:00,1.777,1.756,2022-07-31 22:40:59.999000,True,tp,10.32,-176.62,562.746,open->tp
234.0,XTZUSDT-2022-08-01 14:40:00,Buy,1000.0,2022-08-01 14:40:00,1.803,1.826,2022-08-01 15:07:59.999000,True,tp,11.26,-165.36,554.631,open->tp
235.0,XTZUSDT-2022-08-01 18:00:00,Sell,1000.0,2022-08-01 18:00:00,1.743,1.761,2022-08-01 20:22:59.999000,True,sl,-11.83,-177.19,573.723,open->sl
236.0,XTZUSDT-2022-08-02 00:10:00,Buy,1000.0,2022-08-02 00:10:00,1.82,1.801,2022-08-02 00:43:59.999000,True,sl,-11.94,-189.13,549.451,open->sl
237.0,XTZUSDT-2022-08-02 03:05:00,Sell,1000.0,2022-08-02 03:05:00,1.719,1.701,2022-08-02 03:23:59.999000,True,tp,8.97,-180.16,581.734,open->tp
238.0,XTZUSDT-2022-08-02 16:25:00,Buy,1000.0,2022-08-02 16:25:00,1.763,1.745,2022-08-02 17:35:59.999000,True,sl,-11.71,-191.87,567.215,open->sl
239.0,XTZUSDT-2022-08-03 00:40:00,Sell,1000.0,2022-08-03 00:40:00,1.679,1.696,2022-08-03 02:10:59.999000,True,sl,-11.63,-203.5,595.593,open->sl
240.0,XTZUSDT-2022-08-03 08:40:00,Buy,1000.0,2022-08-03 08:40:00,1.741,1.766,2022-08-03 12:15:59.999000,True,tp,12.86,-190.64,574.383,open->tp
241.0,XTZUSDT-2022-08-03 22:25:00,Sell,1000.0,2022-08-03 22:25:00,1.741,1.723,2022-08-03 23:05:59.999000,True,tp,8.84,-181.8,574.383,open->tp
242.0,XTZUSDT-2022-08-04 02:20:00,Buy,1000.0,2022-08-04 02:20:00,1.772,1.793,2022-08-04 02:30:59.999000,True,tp,10.35,-171.45,564.334,open->tp
243.0,XTZUSDT-2022-08-07 00:50:00,Sell,1000.0,2022-08-07 00:50:00,1.854,1.873,2022-08-07 07:12:59.999000,True,sl,-11.75,-183.2,539.374,open->sl
244.0,XTZUSDT-2022-08-07 12:00:00,Buy,1000.0,2022-08-07 12:00:00,1.897,1.919,2022-08-07 16:16:59.999000,True,tp,10.1,-173.1,527.148,open->tp
245.0,XTZUSDT-2022-08-07 23:15:00,Sell,1000.0,2022-08-07 23:15:00,1.885,1.904,2022-08-08 00:25:59.999000,True,sl,-11.58,-184.68,530.504,open->sl
246.0,XTZUSDT-2022-08-08 03:40:00,Buy,1000.0,2022-08-08 03:40:00,1.924,1.944,2022-08-08 09:18:59.999000,True,tp,8.9,-175.78,519.751,open->tp
247.0,XTZUSDT-2022-08-08 15:35:00,Sell,1000.0,2022-08-08 15:35:00,1.892,1.912,2022-08-08 20:44:59.999000,True,sl,-12.07,-187.85,528.541,open->sl
248.0,XTZUSDT-2022-08-10 11:25:00,Buy,1000.0,2022-08-10 11:25:00,1.802,1.824,2022-08-10 12:30:59.999000,True,tp,10.71,-177.14,554.939,open->tp
249.0,XTZUSDT-2022-08-11 20:15:00,Sell,1000.0,2022-08-11 20:15:00,1.902,1.883,2022-08-12 00:13:59.999000,True,tp,8.49,-168.65,525.762,open->tp
250.0,XTZUSDT-2022-08-12 18:40:00,Buy,1000.0,2022-08-12 18:40:00,1.91,1.93,2022-08-13 00:30:59.999000,True,tp,8.97,-159.68,523.56,open->tp
251.0,XTZUSDT-2022-08-13 11:40:00,Sell,1000.0,2022-08-13 11:40:00,1.903,1.922,2022-08-13 15:10:59.999000,True,sl,-11.48,-171.16,525.486,open->sl
252.0,XTZUSDT-2022-08-14 03:00:00,Buy,1000.0,2022-08-14 03:00:00,1.928,1.949,2022-08-14 06:31:59.999000,True,tp,9.39,-161.77,518.672,open->tp
253.0,XTZUSDT-2022-08-14 12:25:00,Sell,1000.0,2022-08-14 12:25:00,1.921,1.901,2022-08-14 13:26:59.999000,True,tp,8.91,-152.86,520.562,open->tp
254.0,XTZUSDT-2022-08-15 16:00:00,Buy,1000.0,2022-08-15 16:00:00,1.845,1.826,2022-08-15 18:04:59.999000,True,sl,-11.8,-164.66,542.005,open->sl
255.0,XTZUSDT-2022-08-15 23:00:00,Sell,1000.0,2022-08-15 23:00:00,1.792,1.811,2022-08-15 23:36:59.999000,True,sl,-12.1,-176.76,558.036,open->sl
256.0,XTZUSDT-2022-08-16 10:30:00,Buy,1000.0,2022-08-16 10:30:00,1.832,1.852,2022-08-16 12:15:59.999000,True,tp,9.42,-167.34,545.852,open->tp
257.0,XTZUSDT-2022-08-17 11:40:00,Sell,1000.0,2022-08-17 11:40:00,1.921,1.9,2022-08-17 12:19:59.999000,True,tp,9.43,-157.91,520.562,open->tp
